run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,screening_version,research_disposition,screening_reasons,hard_blockers,unknown_obligations,original_output_type,candidate_output_type,output_alignment,access_provided,access_required,access_upgrade_status,oracle_status,baseline_status,candidate_universe,graph_value_label,candidate_family_id,family_member_count,canonical_run,is_canonical_run,family_role
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-04f396639ff0,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_005__qml-04f396639ff0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,8,,,,,66,67,35,41,Pollard's rho algorithm,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-194a42084bab,1,fdv1_public_probe_v1_005__qml-04f396639ff0,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-276c2744a7ef,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_005__qml-276c2744a7ef,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,66,67,34,40,Pollard's p − 1 algorithm,,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-4f8c55185b11,1,fdv1_public_probe_v1_005__qml-276c2744a7ef,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-2c77afb01589,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_005__qml-2c77afb01589,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,46,57,35,41,Randomized LU Decomposition,,explicit_matrix_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,SCALAR,DIAGNOSTIC_ONLY,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_matrix_problem,GENERIC_ESTIMATION_WRAPPER,qfam-80c246b343a0,1,fdv1_public_probe_v1_005__qml-2c77afb01589,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,Block A*,,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-61f1d12da71b,1,fdv1_public_probe_v1_005__qml-58fbc0a2e2e0,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-043763ec639f,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_006__qml-043763ec639f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,65,66,35,41,K. Mikolajczyk K. and C. Schmid LoG 2004,,explicit_robotics_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,SCALAR,DIAGNOSTIC_ONLY,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_robotics_problem,GENERIC_ESTIMATION_WRAPPER,qfam-2ba17e6365b6,1,fdv1_public_probe_v1_006__qml-043763ec639f,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-1c24b53c20a8,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_006__qml-1c24b53c20a8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,67,68,34,40,Hsu and Du (Scheme 2),,explicit_string_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-4f7e1c86b9c7,1,fdv1_public_probe_v1_006__qml-1c24b53c20a8,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-87771da660dc,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_006__qml-87771da660dc,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,68,69,34,40,Chin and Poon,,explicit_string_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-867701a2abc6,1,fdv1_public_probe_v1_006__qml-87771da660dc,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-95efa6b987f1,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_006__qml-95efa6b987f1,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,7,,,,,66,65,34,40,K. Mikolajczyk K. and C. Schmid LoG 2004,,explicit_robotics_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-d5d20ca7e294,1,fdv1_public_probe_v1_006__qml-95efa6b987f1,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_006__qml-e91ff6c740fa,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_006__qml-e91ff6c740fa,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,65,64,34,40,Miller and Myers,,explicit_string_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-ffa77f490817,1,fdv1_public_probe_v1_006__qml-e91ff6c740fa,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-285865995954,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-285865995954,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,66,67,34,40,Gosper's algorithm,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-197979bd68e0,1,fdv1_public_probe_v1_007__qml-285865995954,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-62bf0b6f9cbc,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-62bf0b6f9cbc,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,8,,,,,65,64,34,40,Durstenfeld's Algorithm 235,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-25815e76aabe,1,fdv1_public_probe_v1_007__qml-62bf0b6f9cbc,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-6d40f7f4d68d,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-6d40f7f4d68d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,8,8,,,,,68,71,34,40,Brent's algorithm,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-73a2956cf18c,1,fdv1_public_probe_v1_007__qml-6d40f7f4d68d,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-9e274f22824a,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-9e274f22824a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,64,64,34,40,Backward Non-Deterministic DAWG Matching (BNDM),,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-4ff443e8bc5a,1,fdv1_public_probe_v1_007__qml-9e274f22824a,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-ad481a44143d,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-ad481a44143d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,66,67,34,40,Floyd's tortoise and hare algorithm,,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,WITNESS,UNKNOWN,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-270923b3d8ba,1,fdv1_public_probe_v1_007__qml-ad481a44143d,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-b133fcf2612f,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-b133fcf2612f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,7,7,,,,,65,66,35,41,Durstenfeld's Algorithm 235,,explicit_combinatorial_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_UNKNOWN;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,UNKNOWN,SCALAR,UNKNOWN,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_combinatorial_problem,GENERIC_ESTIMATION_WRAPPER,qfam-eaedcef9ddca,1,fdv1_public_probe_v1_007__qml-b133fcf2612f,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-e60f32f76875,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-e60f32f76875,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,8,,,,,66,68,35,41,de Prisco,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-6b39cfa4c03d,1,fdv1_public_probe_v1_007__qml-e60f32f76875,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-f65645352801,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-f65645352801,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,65,65,34,40,BOM (Backward Oracle Matching),,explicit_combinatorial_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-c47aad796a46,1,fdv1_public_probe_v1_007__qml-f65645352801,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_007__qml-fc17896e566e,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_007__qml-fc17896e566e,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,70,72,34,40,Yao,,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,UNSPECIFIED,GENERIC_GROVERIZATION,qfam-b617282039f6,1,fdv1_public_probe_v1_007__qml-fc17896e566e,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-0f59c636f6b8,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_008__qml-0f59c636f6b8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,2,8,8,,,,,49,61,35,41,HyperLogLog++,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-5f9bad923aee,1,fdv1_public_probe_v1_008__qml-0f59c636f6b8,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-29c5e2219511,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_008__qml-29c5e2219511,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,6,6,,,,,48,58,35,41,HyperLogLog algorithm,,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_EXACT_OUTPUT_MATCH;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,SCALAR,SCALAR,EXACT_OUTPUT_MATCH,coherent_estimation_oracle,coherent_estimation_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_numerical_problem,GENERIC_ESTIMATION_WRAPPER,qfam-15c8f3c4e2a6,1,fdv1_public_probe_v1_008__qml-29c5e2219511,True,CANONICAL
runs/final_discovery_run_v1_review_candidates/USEFUL_SUBROUTINE_CANDIDATE/fdv1_public_probe_v1_008__qml-42174647732d,USEFUL_SUBROUTINE_CANDIDATE,fdv1_public_probe_v1_008__qml-42174647732d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,66,67,34,40,Dekel Nassimi & Sahni Parallel Implementation,,explicit_graph_problem,coherent_boolean_oracle,one_witness,,USEFUL_SUBROUTINE_CANDIDATE,QAEG-screen-v0.1,DEMOTE_GENERIC,S5_GENERIC_WRAPPER;S1_OUTPUT_DIAGNOSTIC_ONLY;S2_ACCESS_UNVERIFIED;S3_ORACLE_BLACK_BOX_ASSUMPTION;S4_BASELINE_BASELINE_UNVERIFIED,,S1_OUTPUT_RECOVERABILITY;S2_ACCESS_UPGRADE;S3_ORACLE_CONSTRUCTION;S4_BEST_BASELINE,FULL_RESULT,WITNESS,DIAGNOSTIC_ONLY,coherent_boolean_oracle,coherent_boolean_oracle,UNVERIFIED,BLACK_BOX_ASSUMPTION,BASELINE_UNVERIFIED,explicit_graph_problem,GENERIC_GROVERIZATION,qfam-6aa1682ec747,1,fdv1_public_probe_v1_008__qml-42174647732d,True,CANONICAL
