run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-9cae562c86a0,fdv1_public_probe_v1_011,qml-9cae562c86a0,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,67,68,34,40,Brute Force,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Brute Force search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pat",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-9e87b92a1e7a,fdv1_public_probe_v1_011,qml-9e87b92a1e7a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,10,8,,,,,69,69,34,40,HybridSpades,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"HybridSpades search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-a4802d301831,fdv1_public_probe_v1_011,qml-a4802d301831,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,34,35,14,13,"Rautiainen, Marschall",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Rautiainen, Marschall graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witne",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-a4a1d31109d3,fdv1_public_probe_v1_011,qml-a4a1d31109d3,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,66,66,34,40,The (Hyperlink-Induced Topic Search) HITS Algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"The (Hyperlink-Induced Topic Search) HITS Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid wi",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-a631773199bd,fdv1_public_probe_v1_011,qml-a631773199bd,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,68,68,34,40,Tompa M,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Tompa M search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-a7376a1b64b5,fdv1_public_probe_v1_011,qml-a7376a1b64b5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,67,66,34,40,Nordbeck and Rystedt (Grid Method),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Nordbeck and Rystedt (Grid Method) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-ab660372f639,fdv1_public_probe_v1_011,qml-ab660372f639,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,9,,,,,66,66,34,40,Hadlock,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Hadlock search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-b36722444aef,fdv1_public_probe_v1_011,qml-b36722444aef,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,7,7,,,,,66,65,34,40,Nordbeck and Rystedt (Orientation),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Nordbeck and Rystedt (Orientation) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-ba34bdefa99a,fdv1_public_probe_v1_011,qml-ba34bdefa99a,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,Salomon (Swath Method),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Salomon (Swath Method) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witn",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-bd11f0e97a45,fdv1_public_probe_v1_011,qml-bd11f0e97a45,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,65,66,34,40,Ocone,search_witness_probe,explicit_optimization_problem,coherent_boolean_oracle,one_witness,"Ocone search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern o",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-c01df5c6af76,fdv1_public_probe_v1_011,qml-c01df5c6af76,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,8,8,,,,,70,72,34,40,Naive,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Naive search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern o",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-c1e6899bd0e3,fdv1_public_probe_v1_011,qml-c1e6899bd0e3,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,8,,,,,42,40,14,13,Preparata and Shamos (Intersection sum of angle),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Preparata and Shamos (Intersection sum of angle) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges defin",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-c81f7914b2f1,fdv1_public_probe_v1_011,qml-c81f7914b2f1,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,7,6,,,,,55,48,14,13,Hadlock,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Hadlock graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine.",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-cb01766338cf,fdv1_public_probe_v1_011,qml-cb01766338cf,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,5,6,,,,,66,66,34,40,Navarro,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Navarro search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-de56d65a170f,fdv1_public_probe_v1_011,qml-de56d65a170f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,2,8,7,,,,,48,59,35,41,Randomized HITS,estimation_sampling_probe,explicit_numerical_problem,coherent_estimation_oracle,additive_estimate,"Randomized HITS estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity of a bou",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e37764ca8b89,fdv1_public_probe_v1_011,qml-e37764ca8b89,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,8,7,,,,,68,71,34,40,"Aho, Garey & Ullman",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Aho, Garey & Ullman search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elem",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e3c490b547fd,fdv1_public_probe_v1_011,qml-e3c490b547fd,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,8,7,,,,,57,50,14,13,Nordbeck and Rystedt (Grid Method),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Nordbeck and Rystedt (Grid Method) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, p",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-e9d0e74dc050,fdv1_public_probe_v1_011,qml-e9d0e74dc050,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,8,,,,,55,46,14,13,Saalfeld (Sign of offset),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Saalfeld (Sign of offset) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or w",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-ec35dfc437f4,fdv1_public_probe_v1_011,qml-ec35dfc437f4,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,3,7,7,,,,,68,71,35,41,The (Hyperlink-Induced Topic Search) HITS Algorithm,estimation_sampling_probe,explicit_graph_problem,coherent_estimation_oracle,additive_estimate,"The (Hyperlink-Induced Topic Search) HITS Algorithm estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, c",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f1becdfb6dff,fdv1_public_probe_v1_011,qml-f1becdfb6dff,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,35,36,14,13,Amir et al.,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Amir et al. graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrout",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f2921780698a,fdv1_public_probe_v1_011,qml-f2921780698a,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,SPRINGBORN B. SCHROEDER P. PINKALL U. 2008,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"SPRINGBORN B. SCHROEDER P. PINKALL U. 2008 graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hi",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f29f8757e806,fdv1_public_probe_v1_011,qml-f29f8757e806,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,7,,,,,65,66,34,40,Ray casting algorithm Shimrat M,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Ray casting algorithm Shimrat M search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexampl",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f55c09734da2,fdv1_public_probe_v1_011,qml-f55c09734da2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,Nordbeck and Rystedt (Sum of area),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Nordbeck and Rystedt (Sum of area) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-f96ef0439d33,fdv1_public_probe_v1_011,qml-f96ef0439d33,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,67,68,34,40,V-ALIGN,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"V-ALIGN search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_011/qml-ff79b7674c05,fdv1_public_probe_v1_011,qml-ff79b7674c05,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,56,48,14,13,Rautiainen and Marschall,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Rautiainen and Marschall graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wi",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-1775e52c6697,fdv1_public_probe_v1_012,qml-1775e52c6697,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,68,68,34,40,SHA-2,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"SHA-2 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern o",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-1fa8daa0e285,fdv1_public_probe_v1_012,qml-1fa8daa0e285,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,65,64,34,40,Method of Four Russians,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Method of Four Russians search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path ",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-21ffd06010b8,fdv1_public_probe_v1_012,qml-21ffd06010b8,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,6,7,,,,,64,63,34,40,Naive Solution,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Naive Solution search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-2323e6749179,fdv1_public_probe_v1_012,qml-2323e6749179,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,6,6,,,,,68,71,34,40,"Gries, Martin",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Gries, Martin search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, p",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-23a2e256e93d,fdv1_public_probe_v1_012,qml-23a2e256e93d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,48,55,34,40,MD5,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"MD5 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pattern occ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-26b3e61eb42b,fdv1_public_probe_v1_012,qml-26b3e61eb42b,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,6,6,,,,,55,46,14,13,Goldberg & Rao (Parallel),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Goldberg & Rao (Parallel) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or w",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-27352fff6c68,fdv1_public_probe_v1_012,qml-27352fff6c68,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Dijkstra,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Dijkstra search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-2993d5470e2f,fdv1_public_probe_v1_012,qml-2993d5470e2f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,7,7,,,,,67,68,34,40,"Bansal, Williams",search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Bansal, Williams search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-2b4eab69d101,fdv1_public_probe_v1_012,qml-2b4eab69d101,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,66,66,34,40,Naive solution,search_witness_probe,explicit_string_problem,coherent_boolean_oracle,one_witness,"Naive solution search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-30a274584fa1,fdv1_public_probe_v1_012,qml-30a274584fa1,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,7,7,,,,,57,50,14,13,Hanoi graph,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Hanoi graph graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subrout",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-350932487a4a,fdv1_public_probe_v1_012,qml-350932487a4a,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,10,10,,,,,64,63,34,40,NIEVERGELT. J.. AND PREPARATA (Section 2),search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"NIEVERGELT. J.. AND PREPARATA (Section 2) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, cou",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-3bff212377b5,fdv1_public_probe_v1_012,qml-3bff212377b5,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,64,64,34,40,Dijkstra,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Dijkstra search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-3c6466d22848,fdv1_public_probe_v1_012,qml-3c6466d22848,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,7,,,,,68,69,34,40,Round-robin scheduling,search_witness_probe,explicit_optimization_problem,coherent_boolean_oracle,one_witness,"Round-robin scheduling search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path e",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-3e1740755406,fdv1_public_probe_v1_012,qml-3e1740755406,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_estimation,,,,False,True,0,1,8,7,,,,,47,59,35,41,Round-robin scheduling,estimation_sampling_probe,explicit_optimization_problem,coherent_estimation_oracle,additive_estimate,"Round-robin scheduling estimation-sampling probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe reformulates the row as estimating the mean, probability, count, or numerical quantity o",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_ESTIMATION_WRAPPER,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-446a5c22d3ee,fdv1_public_probe_v1_012,qml-446a5c22d3ee,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,5,,,,,55,47,14,13,"Gries, Martin",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Gries, Martin graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subro",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-4585c9bdb403,fdv1_public_probe_v1_012,qml-4585c9bdb403,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,O(n^3) Dynamic Programming,search_witness_probe,explicit_dynamic_programming_problem,coherent_boolean_oracle,one_witness,"O(n^3) Dynamic Programming search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, pa",USEFUL_SUBROUTINE_CANDIDATE,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-49f17fe73e1b,fdv1_public_probe_v1_012,qml-49f17fe73e1b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,8,,,,,66,66,34,40,CHAZELLE 1986,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"CHAZELLE 1986 search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, p",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-4dad2da98bc6,fdv1_public_probe_v1_012,qml-4dad2da98bc6,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,7,,,,,68,70,34,40,Rijndael / AES,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Rijndael / AES search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, ",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-5310665a1828,fdv1_public_probe_v1_012,qml-5310665a1828,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,4,5,5,,,,,57,50,14,13,"Aho, Garey & Ullman",graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Aho, Garey & Ullman graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,38
runs/final_discovery_run_v1/fdv1_public_probe_v1_012/qml-53ef41db4d7f,fdv1_public_probe_v1_012,qml-53ef41db4d7f,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,34,35,14,13,graph-walk probe,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. Origina",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
