probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,probe_type,introduced_assumptions,original_output_contract,probe_output_contract,not_end_to_end_claim,confidence_score,source_count,card_digest
AW-000699-P0471,AW-000699,Rytter,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000699-P0471.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000699-P0471.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000699-P0471.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,493e2025cf646571
AW-000700-P0472,AW-000700,McCreight,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000700-P0472.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000700-P0472.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000700-P0472.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,beb0ff8f55abac81
AW-000705-P0473,AW-000705,Ravikumar & Cohen Generative Models,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000705-P0473.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000705-P0473.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000705-P0473.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,80,3,2b4e0cc96f6ad1d4
AW-000705-P0474,AW-000705,Ravikumar & Cohen Generative Models,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000705-P0474.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000705-P0474.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000705-P0474.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,one_witness,one_witness,True,80,3,bd0e8d03f3e10fed
AW-000706-P0475,AW-000706,Bellare Active Learning,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000706-P0475.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000706-P0475.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000706-P0475.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,one_witness,one_witness,True,70,3,889aad306deb8542
AW-000706-P0476,AW-000706,Bellare Active Learning,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000706-P0476.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000706-P0476.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000706-P0476.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,one_witness,additive_estimate,True,70,3,9c3fd131377baef4
AW-000709-P0477,AW-000709,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000709-P0477.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000709-P0477.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000709-P0477.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,24cddef33dd572e7
AW-000710-P0478,AW-000710,Dynamic Programming,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000710-P0478.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000710-P0478.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000710-P0478.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,0bd1a42d0ee48bb7
AW-000711-P0479,AW-000711,Manacher,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000711-P0479.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000711-P0479.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000711-P0479.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,04b108c1803ca304
AW-000712-P0480,AW-000712,Jeuring,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000712-P0480.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000712-P0480.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000712-P0480.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,8bccbb344b007c3b
AW-000713-P0481,AW-000713,Gusfield,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000713-P0481.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000713-P0481.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000713-P0481.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,258aae512893345a
AW-000716-P0482,AW-000716,Babai and Luks,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000716-P0482.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000716-P0482.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000716-P0482.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,50682dc07fad8497
AW-000716-P0483,AW-000716,Babai and Luks,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000716-P0483.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000716-P0483.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000716-P0483.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,acf3b66bcd4f7495
AW-000717-P0484,AW-000717,Babai,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000717-P0484.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000717-P0484.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000717-P0484.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,eaedc86d502b6efb
AW-000717-P0485,AW-000717,Babai,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000717-P0485.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000717-P0485.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000717-P0485.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,f6fbefff454da622
AW-000720-P0486,AW-000720,Berger & Müller-Hannemann,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000720-P0486.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000720-P0486.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000720-P0486.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,80,3,ac0c490d6fad24d5
AW-000720-P0487,AW-000720,Berger & Müller-Hannemann,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000720-P0487.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000720-P0487.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000720-P0487.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,80,3,d8e1c2b900d5025d
AW-000727-P0488,AW-000727,Adaptive Duplicate Detection Algorithm (ADD),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000727-P0488.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000727-P0488.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000727-P0488.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,70,3,080a38f87780507c
AW-000727-P0489,AW-000727,Adaptive Duplicate Detection Algorithm (ADD),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000727-P0489.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000727-P0489.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000727-P0489.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,70,3,b21fca0cfb86adb4
AW-000734-P0490,AW-000734,ECK M. DEROSE T. DUCHAMP T. 1995,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000734-P0490.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000734-P0490.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000734-P0490.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,3,7623a6fb3bb770b3
AW-000734-P0491,AW-000734,ECK M. DEROSE T. DUCHAMP T. 1995,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000734-P0491.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000734-P0491.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000734-P0491.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,3,ffb4136a5b314761
AW-000739-P0492,AW-000739,DESBRUN M. MEYER M. ALLIEZ P. 2002,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000739-P0492.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000739-P0492.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000739-P0492.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,3,f9d05874e46e3958
AW-000739-P0493,AW-000739,DESBRUN M. MEYER M. ALLIEZ P. 2002,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000739-P0493.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000739-P0493.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000739-P0493.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,3,4a3b109aae0131f1
AW-000740-P0494,AW-000740,LÉVY B. PETITJEAN S. RAY N. MAILLOT J 2002,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000740-P0494.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000740-P0494.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000740-P0494.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,3,6470e1c98c41c8cc
AW-000740-P0495,AW-000740,LÉVY B. PETITJEAN S. RAY N. MAILLOT J 2002,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000740-P0495.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000740-P0495.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000740-P0495.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,3,357048f4ab0f8574
AW-000744-P0496,AW-000744,SHEFFER A. LÉVY B. MOGILNITSKY M. BOGOMYAKOV A. 2005,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000744-P0496.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000744-P0496.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000744-P0496.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,3,ae2e5781a298334e
AW-000744-P0497,AW-000744,SHEFFER A. LÉVY B. MOGILNITSKY M. BOGOMYAKOV A. 2005,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000744-P0497.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000744-P0497.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000744-P0497.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,3,ba58f6e665743919
AW-000746-P0498,AW-000746,SANDER P. V. SNYDER J. GORTER S. J. HOPPE 2001,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000746-P0498.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000746-P0498.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000746-P0498.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,2,21b611f6d146d9d3
AW-000746-P0499,AW-000746,SANDER P. V. SNYDER J. GORTER S. J. HOPPE 2001,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000746-P0499.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000746-P0499.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000746-P0499.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,2,c2ca9810a6391d08
AW-000753-P0500,AW-000753,SPRINGBORN B. SCHROEDER P. PINKALL U. 2008,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000753-P0500.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000753-P0500.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000753-P0500.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,55,3,838ba82a0423b1ff
AW-000753-P0501,AW-000753,SPRINGBORN B. SCHROEDER P. PINKALL U. 2008,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000753-P0501.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000753-P0501.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000753-P0501.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,55,3,11e3e159ab18e43b
AW-000755-P0502,AW-000755,EM with Quasi-Newton Methods (Jamshidian Mortaza Jennrich Robert I.),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000755-P0502.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000755-P0502.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000755-P0502.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,estimate,additive_estimate,True,100,3,75cd3ed2eabd0850
AW-000773-P0503,AW-000773,Ocone,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000773-P0503.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000773-P0503.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000773-P0503.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,estimate,one_witness,True,65,3,3ce258e44615d87f
AW-000780-P0504,AW-000780,Tompa M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000780-P0504.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000780-P0504.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000780-P0504.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,65,2,f30ce5145ef91b20
AW-000781-P0505,AW-000781,Bailey TL Elkan C MEME,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000781-P0505.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000781-P0505.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000781-P0505.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,70,3,b9a5a91f70a3ed86
AW-000781-P0506,AW-000781,Bailey TL Elkan C MEME,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000781-P0506.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000781-P0506.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000781-P0506.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,full_solution,additive_estimate,True,70,3,d9ca6eb027710190
AW-000782-P0507,AW-000782,Kingsford,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000782-P0507.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000782-P0507.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000782-P0507.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,70,3,c42e79ca486bada9
AW-000783-P0508,AW-000783,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000783-P0508.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000783-P0508.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000783-P0508.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,7323b510d0a84ef2
AW-000783-P0509,AW-000783,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000783-P0509.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000783-P0509.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000783-P0509.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,2f0d5402685d07e8
AW-000786-P0510,AW-000786,The (Hyperlink-Induced Topic Search) HITS Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000786-P0510.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000786-P0510.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000786-P0510.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,70,2,d4dd1ddda88f4ab3
AW-000786-P0511,AW-000786,The (Hyperlink-Induced Topic Search) HITS Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000786-P0511.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000786-P0511.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000786-P0511.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,path_or_tree,additive_estimate,True,70,2,6a76339d0119eeeb
AW-000788-P0512,AW-000788,Randomized HITS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000788-P0512.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000788-P0512.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000788-P0512.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,estimate,one_witness,True,100,2,b04472ace15bce45
AW-000788-P0513,AW-000788,Randomized HITS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000788-P0513.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000788-P0513.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000788-P0513.evidence.yaml,estimation_sampling_probe,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,estimate,additive_estimate,True,100,2,4f91e94f5810fbeb
AW-000800-P0514,AW-000800,Ray casting algorithm Shimrat M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000800-P0514.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000800-P0514.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000800-P0514.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,b1983db43261ab30
AW-000800-P0515,AW-000800,Ray casting algorithm Shimrat M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000800-P0515.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000800-P0515.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000800-P0515.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,9460cf353e48e8a6
AW-000801-P0516,AW-000801,Nordbeck and Rystedt (Grid Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000801-P0516.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000801-P0516.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000801-P0516.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,d14cc1ee3630f30f
AW-000801-P0517,AW-000801,Nordbeck and Rystedt (Grid Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000801-P0517.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000801-P0517.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000801-P0517.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,650e90372801ecd7
AW-000802-P0518,AW-000802,Salomon (Swath Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000802-P0518.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000802-P0518.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000802-P0518.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,c879c1e2e32eb374
AW-000802-P0519,AW-000802,Salomon (Swath Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000802-P0519.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000802-P0519.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000802-P0519.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,4526a1fe2672fae5
AW-000803-P0520,AW-000803,Nordbeck and Rystedt (Sum of area),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000803-P0520.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000803-P0520.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000803-P0520.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,97191e5433311993
AW-000803-P0521,AW-000803,Nordbeck and Rystedt (Sum of area),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000803-P0521.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000803-P0521.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000803-P0521.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,1dbdfea14e616a2a
AW-000804-P0522,AW-000804,Preparata and Shamos (Wedge),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000804-P0522.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000804-P0522.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000804-P0522.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,71b45193729e6768
AW-000804-P0523,AW-000804,Preparata and Shamos (Wedge),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000804-P0523.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000804-P0523.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000804-P0523.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,8d2c565901b81871
AW-000805-P0524,AW-000805,Saalfeld (Sign of offset),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000805-P0524.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000805-P0524.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000805-P0524.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,390ed9a580f9f532
AW-000805-P0525,AW-000805,Saalfeld (Sign of offset),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000805-P0525.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000805-P0525.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000805-P0525.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,2ace8ecfaf72f15f
AW-000806-P0526,AW-000806,Preparata and Shamos (Intersection sum of angle),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000806-P0526.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000806-P0526.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000806-P0526.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,0c61dbfce2156da5
AW-000806-P0527,AW-000806,Preparata and Shamos (Intersection sum of angle),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000806-P0527.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000806-P0527.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000806-P0527.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,221cd0e6f0244b0b
