fact_id,fact_type,value,source_id,reliability,confidence,conflict_status,notes
AW-001021-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001021-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001023-F8ace8f11a7,alias,Chan,AW-001023:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001023-F7d57946168,authoritative_source_link,http://tmc.web.engr.illinois.edu/moreapsp.pdf,AW-001023:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001023-Fdec4cf4db3,source_title,AlgorithmWiki metadata for Chan,AW-001023:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001023-F48c1134383,problem_definition,Source title indicates: AlgorithmWiki metadata for Chan,AW-001023:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001023-F7da435a6f8,problem_definition,AlgorithmWiki row name: Chan,AW-001023:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001023-Fa8271020f3,problem_definition,domain: unknown,AW-001023:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001023-Fa7a1aece51,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001023:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001023-Ffa1d5a46ed,source_title,Indoor Acoustic Localization by Using Chan Algorithm,crossref_search:455ee2431b8aff8b,MEDIUM,70,consistent,previous_source_record
AW-001023-Fa0f7ef8557,problem_definition,Source title indicates: Indoor Acoustic Localization by Using Chan Algorithm,crossref_search:455ee2431b8aff8b,MEDIUM,70,weak,previous_source_record
AW-001023-F63dc1d36a5,problem_definition,Crossref title-search result: Indoor Acoustic Localization by Using Chan Algorithm,crossref_search:455ee2431b8aff8b,MEDIUM,70,consistent,previous_source_record
AW-001023-Ffd7b5854bc,authoritative_source_link,https://doi.org/10.1109/icicsp54369.2021.9611845,crossref_search:455ee2431b8aff8b,MEDIUM,70,consistent,previous_source_record
AW-001024-F0b9d57765f,alias,"Galil, Margalit",AW-001024:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001024-Fa2d70f3f09,authoritative_source_link,https://www.sciencedirect.com/science/article/pii/S0022000097913854/pdf,AW-001024:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001024-Fc01aabe12a,source_title,"AlgorithmWiki metadata for Galil, Margalit",AW-001024:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001024-F6d0208399a,problem_definition,"Source title indicates: AlgorithmWiki metadata for Galil, Margalit",AW-001024:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001024-Fe91b2cb66a,problem_definition,"AlgorithmWiki row name: Galil, Margalit",AW-001024:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001024-F7b503d8841,problem_definition,domain: unknown,AW-001024:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001024-F713067f6a5,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001024:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001024-F25aef7d54d,source_title,fetch budget exhausted,skipped:8ae5637080bc77ee,LOW,45,consistent,previous_source_record
AW-001024-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001024-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001024-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001024-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001025-F05c5f383bf,alias,"Kose, Weckwerth, Linke, Fiehn",AW-001025:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001025-Fb6136ebf27,authoritative_source_link,https://academic.oup.com/bioinformatics/article/17/12/1198/225504,AW-001025:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001025-Fbaceb5a52e,source_title,"AlgorithmWiki metadata for Kose, Weckwerth, Linke, Fiehn",AW-001025:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001025-F422f68a761,problem_definition,"Source title indicates: AlgorithmWiki metadata for Kose, Weckwerth, Linke, Fiehn",AW-001025:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001025-Fb4a35f1407,problem_definition,"AlgorithmWiki row name: Kose, Weckwerth, Linke, Fiehn",AW-001025:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001025-F6beb5d309e,problem_definition,domain: unknown,AW-001025:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001025-F84c8f348c1,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001025:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001025-F66bb35316d,source_title,fetch budget exhausted,skipped:c6227e31d7e6c581,LOW,45,consistent,previous_source_record
AW-001025-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001025-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001025-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001025-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001026-F13c71f2f88,alias,Mongelli et. al.,AW-001026:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001026-F0e60278b0b,authoritative_source_link,https://www.researchgate.net/profile/Henrique-Mongelli/publication/228439792_An_Alternative_Implementation_for_the_FPT_k-Vertex_Cover_Parallel_Algorithm/links/0a85e53584fdabd8da000000/An-Alternative-Implementation-for-the-FPT-k-Vertex-Cover-Parallel-Algorithm.pdf,AW-001026:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001026-Fe96cda30ec,source_title,AlgorithmWiki metadata for Mongelli et. al.,AW-001026:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001026-F82e09ff7da,problem_definition,Source title indicates: AlgorithmWiki metadata for Mongelli et. al.,AW-001026:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001026-F6dd67d7d64,problem_definition,AlgorithmWiki row name: Mongelli et. al.,AW-001026:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001026-F2e58f80048,problem_definition,domain: parallel_algorithms,AW-001026:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001026-F3cab585baf,input_semantics,"precard summary: Given the explicit input instance for the stated classical task, execute or analyze the parallel algorithm under its work, span, and processor-count model. Baseline: not stated. Bottleneck: work, span, communication, and processor-count assumptions dominate.",AW-001026:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001026-F5e12e35cc9,source_title,Re: Letter by Mongelli and Gardosi,crossref_search:8225cc3322cf31b0,MEDIUM,70,consistent,previous_source_record
AW-001026-F89e61d0e60,problem_definition,Crossref title-search result: Re: Letter by Mongelli and Gardosi,crossref_search:8225cc3322cf31b0,MEDIUM,70,consistent,previous_source_record
AW-001026-F065580a3bf,authoritative_source_link,https://doi.org/10.3109/01443615.2010.505307,crossref_search:8225cc3322cf31b0,MEDIUM,70,consistent,previous_source_record
AW-001040-Fdc00ea132e,alias,Preperata (1),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001040-F1f6425fd0d,time_complexity,O(\log{n}),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001040-F3fd4372395,computation_model,SIMD-SM-R (memory fetch conflicts),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001040-F0830b2ffa3,input_semantics,Parameter definitions: n: size of list,AW-001040:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001040-F02932376e8,authoritative_source_link,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,AW-001040:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001040-F8d1fbe03f2,source_title,AlgorithmWiki metadata for Preperata (1),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-Fa3eec10afe,problem_definition,Source title indicates: AlgorithmWiki metadata for Preperata (1),AW-001040:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001040-Fca744f2c81,problem_definition,AlgorithmWiki row name: Preperata (1),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-F9ec655d9e4,problem_definition,domain: unknown,AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-Ffe7bbd07f4,time_complexity,time complexity: O(\log{n}),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-Fb88ca8983f,computation_model,computational model: SIMD-SM-R (memory fetch conflicts),AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-F71f90e58b4,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001040:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001040-F0c72af6080,source_title,fetch budget exhausted,skipped:6e175bcad1f1ad8a,LOW,45,consistent,previous_source_record
AW-001040-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001040-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001040-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001040-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001040-F78302177b6,source_title,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,source:e140d45dc0846d8f,HIGH,85,consistent,original_source
AW-001040-F5ccd360d3a,problem_definition,"In order to continue, we need to verify that you're not a robot.",source:e140d45dc0846d8f,HIGH,85,consistent,original_source
AW-001041-Fba4c7abf68,alias,Preperata (2),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001041-F0676063d84,time_complexity,C/alpha \log{n} + o(\log{n}),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001041-Fed34cc9521,computation_model,SIMD-SM (no memory fetch conflicts),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001041-F8e18490989,input_semantics,"Parameter definitions: n: size of list, 0>alpha<=1, C: constant",AW-001041:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001041-F90d629f389,authoritative_source_link,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,AW-001041:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001041-Faaeb5e112d,source_title,AlgorithmWiki metadata for Preperata (2),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-F24a1e3c842,problem_definition,Source title indicates: AlgorithmWiki metadata for Preperata (2),AW-001041:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001041-F7312cc0ac2,problem_definition,AlgorithmWiki row name: Preperata (2),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-F47194e04d2,problem_definition,domain: unknown,AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-Ff524f67fe2,time_complexity,time complexity: C/alpha \log{n} + o(\log{n}),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-Feb68c56ee6,computation_model,computational model: SIMD-SM (no memory fetch conflicts),AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-F48f9e20b54,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001041:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001041-F0c72af6080,source_title,fetch budget exhausted,skipped:6e175bcad1f1ad8a,LOW,45,consistent,previous_source_record
AW-001041-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001041-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001041-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001041-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001041-F78302177b6,source_title,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,source:e140d45dc0846d8f,HIGH,85,consistent,original_source
AW-001041-F5ccd360d3a,problem_definition,"In order to continue, we need to verify that you're not a robot.",source:e140d45dc0846d8f,HIGH,85,consistent,original_source
AW-001047-F27dd181ac9,alias,Nassimi and Sahni,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001047-F2e35ba18a1,time_complexity,O(n^0.5),AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001047-F33f897f428,computation_model,SIMD,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001047-F0dc4a2946d,input_semantics,Parameter definitions: n: size of list,AW-001047:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001047-F5ab9162fc0,authoritative_source_link,https://ieeexplore.ieee.org/abstract/document/1675216,AW-001047:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001047-F3d1e071013,source_title,AlgorithmWiki metadata for Nassimi and Sahni,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-F673894dae2,problem_definition,Source title indicates: AlgorithmWiki metadata for Nassimi and Sahni,AW-001047:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001047-F8446af3447,problem_definition,AlgorithmWiki row name: Nassimi and Sahni,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-Fa05fb71b64,problem_definition,domain: unknown,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-Fdd5f455f92,time_complexity,time complexity: O(n^0.5),AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-F0d66a7ea40,computation_model,computational model: SIMD,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-F066216d177,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001047:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001047-F12735e0e5a,source_title,fetch budget exhausted,skipped:dff1f085552f5697,LOW,45,consistent,previous_source_record
AW-001047-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001047-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001047-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001047-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001047-Fd6ff3a522c,source_title,Bitonic Sort on a Mesh-Connected Parallel Computer | IEEE Journals & Magazine | IEEE Xplore,source:7106478c66ce3de7,HIGH,85,consistent,original_source
AW-001047-F76d02fea81,problem_definition,Source title indicates: Bitonic Sort on a Mesh-Connected Parallel Computer | IEEE Journals & Magazine | IEEE Xplore,source:7106478c66ce3de7,HIGH,85,weak,original_source
AW-001047-Fc781a1ccbc,problem_definition,An O(n) algorithm to sort n2elements on an Illiac IV-like n × n mesh-connected processor array is presented.,source:7106478c66ce3de7,HIGH,85,consistent,original_source
AW-001064-Fa4c3e966f5,alias,Akl,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001064-Fb581e6ffe7,time_complexity,O(n^\epsilon),AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001064-Fc959aee25a,computation_model,SIMD,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001064-Fcc507dd587,input_semantics,"Parameter definitions: n: size of list, 0<epsilon<1",AW-001064:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001064-F5465f92a63,authoritative_source_link,https://link.springer.com/article/10.1007/BF02243071,AW-001064:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001064-F8fe22a0390,source_title,AlgorithmWiki metadata for Akl,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-Fe5589e7f0e,problem_definition,Source title indicates: AlgorithmWiki metadata for Akl,AW-001064:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001064-F780b2b87e6,problem_definition,AlgorithmWiki row name: Akl,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-Faac28455f6,problem_definition,domain: unknown,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-Fcece5a02aa,time_complexity,time complexity: O(n^\epsilon),AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-Fcc08bfab20,computation_model,computational model: SIMD,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-F98f7ececcc,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001064:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001064-F519fe6f103,source_title,fetch budget exhausted,skipped:c4ac58e4f011d175,LOW,45,consistent,previous_source_record
AW-001064-F05830b5b1f,authoritative_source_link,https://doi.org/10.1007/BF02243071,skipped:c4ac58e4f011d175,LOW,45,consistent,previous_source_record
AW-001064-F79eaa9bb59,source_title,Optimal parallel algorithms for computing convex hulls and for sorting,crossref:8952694e528d7497,HIGH,85,consistent,previous_source_record
AW-001064-F57d4b483fc,problem_definition,Source title indicates: Optimal parallel algorithms for computing convex hulls and for sorting,crossref:8952694e528d7497,HIGH,85,weak,previous_source_record
AW-001064-Fe2c0d398b4,problem_definition,DOI title: Optimal parallel algorithms for computing convex hulls and for sorting,crossref:8952694e528d7497,HIGH,85,consistent,previous_source_record
AW-001064-F6183e971ca,problem_definition,published year: 1984,crossref:8952694e528d7497,HIGH,85,consistent,previous_source_record
AW-001064-F8d6c21e13c,problem_definition,container title: Computing,crossref:8952694e528d7497,HIGH,85,consistent,previous_source_record
AW-001064-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001064-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001064-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001064-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001064-Fb2d3775128,source_title,Optimal parallel algorithms for computing convex hulls and for sorting | Computing | Springer Nature Link,source:a43a16e639d9f57f,HIGH,85,consistent,original_source
AW-001064-F1c2f14fe97,problem_definition,Source title indicates: Optimal parallel algorithms for computing convex hulls and for sorting | Computing | Springer Nature Link,source:a43a16e639d9f57f,HIGH,85,weak,original_source
AW-001064-Ff27fdd80b9,problem_definition,A parallel algorithm is presented for computing the convex hull of a set ofn points in the plane.,source:a43a16e639d9f57f,HIGH,85,consistent,original_source
AW-001064-F270c9bb560,problem_definition,OpenAlex title: Optimal parallel algorithms for computing convex hulls and for sorting,openalex:4381ed32227bd75f,HIGH,85,consistent,openalex
AW-001064-F69e0bd7d47,problem_definition,publication year: 1984,openalex:4381ed32227bd75f,HIGH,85,consistent,openalex
AW-001064-F73a935c536,authoritative_source_link,https://openalex.org/W1572664488,openalex:4381ed32227bd75f,HIGH,85,consistent,openalex
AW-001064-Fe126be2c19,problem_definition,Semantic Scholar title: Optimal parallel algorithms for computing convex hulls and for sorting,semantic_scholar:fffb76973305690e,MEDIUM,70,consistent,semantic_scholar
AW-001064-Facd720689b,problem_definition,abstract summary: None,semantic_scholar:fffb76973305690e,MEDIUM,70,consistent,semantic_scholar
AW-001064-Fa50f6c9442,authoritative_source_link,https://www.semanticscholar.org/paper/37a3b90c0cdbbfeccd1214447fd266929c15ce8a,semantic_scholar:fffb76973305690e,MEDIUM,70,consistent,semantic_scholar
AW-001099-Ff0f3742106,alias,"Saxena, Bhatt, Prasad",AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001099-Fb434309e4e,time_complexity,O(\log{n}/\log{\log{m}}),AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001099-F305f79b005,computation_model,CRCW SIMD,AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001099-Fc96c4722c3,input_semantics,"Parameter definitions: n: size of list, m: uses m-way merge, \log{m}/\log{\log{m}}>=\log{\log{n}}",AW-001099:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001099-F7cdf49c496,authoritative_source_link,https://link.springer.com/content/pdf/10.1007/3-540-50517-2_77.pdf,AW-001099:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001099-Fa457be2ceb,source_title,"AlgorithmWiki metadata for Saxena, Bhatt, Prasad",AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-F8eb15eb4e0,problem_definition,"Source title indicates: AlgorithmWiki metadata for Saxena, Bhatt, Prasad",AW-001099:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001099-F26482ee339,problem_definition,"AlgorithmWiki row name: Saxena, Bhatt, Prasad",AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-F8abb99022e,problem_definition,domain: unknown,AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-Fb38bc3e72d,time_complexity,time complexity: O(\log{n}/\log{\log{m}}),AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-F9c993d8bed,computation_model,computational model: CRCW SIMD,AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-F01aa603ad0,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001099:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001099-F269cb3aebe,source_title,fetch budget exhausted,skipped:df6d8a7d604ba35e,LOW,45,consistent,previous_source_record
AW-001099-Fa31b3e53ef,authoritative_source_link,https://doi.org/10.1007/3-540-50517-2_77.pdf,skipped:df6d8a7d604ba35e,LOW,45,consistent,previous_source_record
AW-001099-F96cf740efa,source_title,PDF download skipped,failed:31fefb4063c89a7b,LOW,45,consistent,previous_source_record
AW-001099-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001099-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001099-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001099-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001131-F1678631011,alias,"Dey, Srimani",AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001131-Fc89bc02f62,time_complexity,O(\log{n}),AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001131-F0842645a13,computation_model,SIMD,AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001131-F81dc981ce5,input_semantics,Parameter definitions: n: size of list,AW-001131:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001131-Fe2ffe693e5,authoritative_source_link,https://academic.oup.com/comjnl/article/33/3/241/365150,AW-001131:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001131-F0fc7804f61,source_title,"AlgorithmWiki metadata for Dey, Srimani",AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-F98a74563cc,problem_definition,"Source title indicates: AlgorithmWiki metadata for Dey, Srimani",AW-001131:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001131-F7baef0b3e8,problem_definition,"AlgorithmWiki row name: Dey, Srimani",AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-Fcb5ed7194d,problem_definition,domain: unknown,AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-F113a6fb5e8,time_complexity,time complexity: O(\log{n}),AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-Fd8d1672a07,computation_model,computational model: SIMD,AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-F9140c80740,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001131:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001131-Fc1807904af,source_title,fetch budget exhausted,skipped:8636d871c76a08dd,LOW,45,consistent,previous_source_record
AW-001131-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001131-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
