algorithm_id,algorithm_name,source_id,source_family,url,title,access_status,reliability,digest
AW-000752,BEN-CHEN M. GOTSMAN C. BUNIN G. 2008,openalex:7a14def497f3bc98,openalex,https://openalex.org/W2015774454,Mixed-integer quadrangulation,fetched,HIGH,40ede7c321c91889
AW-000754,Expectation-Maximization (EM) algorithm,crossref_search:fd3c34f065facdd7,doi_metadata,https://doi.org/10.1201/9781003104315-9,Expectation–Maximization (EM) Algorithm,fetched,MEDIUM,39196a358005f10e
AW-000754,Expectation-Maximization (EM) algorithm,openalex:8e5e5630f546ebc9,openalex,https://openalex.org/W2048869777,An expectation maximization (EM) algorithm for the identification and characterization of common sites in unaligned biopolymer sequences,fetched,HIGH,67787ae7bede4680
AW-000754,Expectation-Maximization (EM) algorithm,semantic_scholar:3f9c64f29a042166,semantic_scholar,https://www.semanticscholar.org/paper/edeba543db37bc727bf3a693167e02c0b632bb1b,Expectation Maximization (EM) Algorithm,fetched,MEDIUM,e03f690b37c2aade
AW-000756,Parameter-expanded expectation maximization (PX-EM),skipped:dce57773c7ad05e9,original_source,http://www.stat.ucla.edu/~ywu/research/papers/PXEM.pdf,public PDF body was not downloaded,skipped,LOW,3e9baf06cd1e0e26
AW-000756,Parameter-expanded expectation maximization (PX-EM),crossref_search:f86db09c91a33023,doi_metadata,https://doi.org/10.4135/9781526469038,Expectation-Maximization (EM): Theory,fetched,MEDIUM,5ea6dff62deb86bc
AW-000756,Parameter-expanded expectation maximization (PX-EM),openalex:443eb4463b0357d7,openalex,https://openalex.org/W2098601118,Parameter Expansion for Data Augmentation,fetched,HIGH,666890de4111ac86
AW-000757,Expectation conditional maximization (ECM),crossref_search:c02a9e4d3e8c8bbe,doi_metadata,https://doi.org/10.1145/1102351.1102446,Expectation maximization algorithms for conditional likelihoods,fetched,MEDIUM,3f28484dc04a90ab
AW-000758,Expectation conditional maximization either (ECME) (Liu Chuanhai Rubin Donald B),crossref_search:2dbfb38b5eca5ad7,doi_metadata,https://doi.org/10.1111/j.1467-9868.2011.01013.x,The Dynamic ‘Expectation–Conditional Maximization Either’ Algorithm,fetched,MEDIUM,02ba58d6726a2143
AW-000759,α-EM Algorithm,crossref_search:82e921ebfae0efc3,doi_metadata,https://doi.org/10.32614/cran.package.em,em: Generic EM Algorithm,fetched,MEDIUM,15eddc2d22c21745
AW-000766,Stratonovich,crossref_search:67a8be2079171cd4,doi_metadata,https://doi.org/10.1201/9781003484912-6,Stratonovich Integration,fetched,MEDIUM,8449d21cb74be9bd
AW-000766,Stratonovich,wikidata:7fcf66f6f0b3c8ba,wikidata,http://www.wikidata.org/entity/Q846780,Kalman filter,fetched,MEDIUM,5f47234bb26ac061
AW-000767,Stratonovich,crossref_search:67a8be2079171cd4,doi_metadata,https://doi.org/10.1201/9781003484912-6,Stratonovich Integration,fetched,MEDIUM,8449d21cb74be9bd
AW-000767,Stratonovich,wikidata:7fcf66f6f0b3c8ba,wikidata,http://www.wikidata.org/entity/Q846780,Kalman filter,fetched,MEDIUM,5f47234bb26ac061
AW-000777,"Vazirani (ILP, chapters 13-15)",skipped:11664c77b2517449,original_source,https://www.ics.uci.edu/~vazirani/book.pdf,public PDF body was not downloaded,skipped,LOW,cf299b710214eef6
AW-000777,"Vazirani (ILP, chapters 13-15)",crossref_search:06f689d15deebf06,doi_metadata,https://doi.org/10.1007/978-1-4612-9883-0_29,Discussion/Chapters 13–15,fetched,MEDIUM,0c71fd8c2edbc537
AW-000778,"Vazirani (ILP, chapters 13-15)",skipped:11664c77b2517449,original_source,https://www.ics.uci.edu/~vazirani/book.pdf,public PDF body was not downloaded,skipped,LOW,cf299b710214eef6
AW-000778,"Vazirani (ILP, chapters 13-15)",crossref_search:06f689d15deebf06,doi_metadata,https://doi.org/10.1007/978-1-4612-9883-0_29,Discussion/Chapters 13–15,fetched,MEDIUM,0c71fd8c2edbc537
AW-000784,The INDEGREE Algorithm,skipped:a2a064ed895b3d33,original_source,https://www.w3.org/People/Massimo/papers/quest_hypersearch.pdf,public PDF body was not downloaded,skipped,LOW,e3b79fcd8bd4fc4b
AW-000784,The INDEGREE Algorithm,crossref_search:22f960c009b8798d,doi_metadata,https://doi.org/10.1109/iccais59597.2023.10382338,Distributed Indegree-weighted Kalman Consensus Filter Algorithm Against Packet-dropping,fetched,MEDIUM,075a57edaab2a32d
AW-000785,The PAGERANK Algorithm,crossref_search:bd64ba0ecbc310ba,doi_metadata,https://doi.org/10.1007/978-0-387-30162-4_277,PageRank Algorithm,fetched,MEDIUM,aa6c13507920f47a
AW-000785,The PAGERANK Algorithm,wikidata:6b53bcf4d5fcbb3e,wikidata,http://www.wikidata.org/entity/Q127341640,The PageRank algorithm as a method to optimize swarm behavior through local analysis,fetched,MEDIUM,4aba65218ed1bd72
AW-000787,The (Stochastic Approach for Link Structure Analysis) SALSA Algorithm,openalex:db06290b6f0a92ed,openalex,https://openalex.org/W2039976898,SALSA,fetched,HIGH,47b14827dd4c8c06
AW-000789,PHITS Coheng Chan,skipped:9e01a5e5a3815d9c,original_source,http://web.cse.msu.edu/~cse960/Papers/LinkAnalysis/phits.pdf,public PDF body was not downloaded,skipped,LOW,5521525c587f6afc
AW-000789,PHITS Coheng Chan,crossref_search:3d96d52bcf4833ac,doi_metadata,https://doi.org/10.1063/1.2720457,PHITS Overview,fetched,MEDIUM,d2bcc129f4526af8
AW-000790,Haveliwala,skipped:e3a1c567e5c55a00,original_source,http://www-cs-students.stanford.edu/~taherh/papers/topic-sensitive-pagerank.pdf,public PDF body was not downloaded,skipped,LOW,6494f58d65e07041
AW-000790,Haveliwala,crossref_search:806df024214083cb,doi_metadata,https://doi.org/10.1176/ps.32.1.64-a,"<b>COMMON SENSE IN THERAPY: A HAND-BOOK FOR THE MENTAL HEALTH WORKER</b>—by Yoosuf A. Haveliwala, M.D., Albert E. Scheflen, M.D., and Norman Ashcraft, Ph.D.; Brunner-Mazel, New York City, 1979, 218 pages, $13.50",fetched,MEDIUM,c9b901b75b7971e1
AW-000791,Jeh and Widom,skipped:efaaf20981523ad2,original_source,http://infolab.stanford.edu/~glenj/spws.pdf,public PDF body was not downloaded,skipped,LOW,6e2565d2a60a7c4d
AW-000791,Jeh and Widom,crossref_search:c2d358dfb4638291,doi_metadata,https://doi.org/10.1163/2330-4804_eiro_com_3979,JEH,fetched,MEDIUM,9d81f8f951601658
AW-000792,Richardson and Domingos,skipped:45f5710c1b2ec50c,original_source,https://homes.cs.washington.edu/~pedrod/papers/nips01b.pdf,public PDF body was not downloaded,skipped,LOW,c61769e16a7205e9
AW-000792,Richardson and Domingos,crossref_search:75ac0ab48cc5ca2f,doi_metadata,https://doi.org/10.58277/kmlk7838,"Vandelli, Domingos",fetched,MEDIUM,22cc6121dfeeacc9
AW-000793,Tomlin,openalex:187f418347d001de,openalex,https://openalex.org/W1964579932,A new paradigm for ranking pages on the world wide web,fetched,HIGH,6702701da8fd5746
AW-000794,Achlioptas,skipped:4890a67e5c4ee1a7,original_source,https://homes.cs.washington.edu/~karlin/papers/web-search.pdf,public PDF body was not downloaded,skipped,LOW,187591552a5918e7
AW-000794,Achlioptas,crossref_search:1b1fd5bb6e035ec6,doi_metadata,https://doi.org/10.1214/14-aap1074,A geometric Achlioptas process,fetched,MEDIUM,7a26a5b23e3388c2
AW-000796,Chubby (Mike Burrows),openalex:a5aca0424008f137,openalex,https://openalex.org/W1992479210,The Chubby lock service for loosely-coupled distributed systems,fetched,HIGH,c0160cf0e3a55b3d
AW-000797,Tushar Deepak Chandra and Sam Toueg,skipped:e88d15302ce35600,original_source,https://www.cs.utexas.edu/~lorenzo/corsi/cs380d/papers/p225-chandra.pdf,public PDF body was not downloaded,skipped,LOW,2619037ff6ba79b6
AW-000797,Tushar Deepak Chandra and Sam Toueg,crossref_search:8399d5e1800d8f56,doi_metadata,https://doi.org/10.1007/springerreference_57659,"Failure Detectors, 1996; Chandra, Toueg",fetched,MEDIUM,86f072281667e142
AW-000799,Branch and bound,crossref_search:a3060c4ff7cedc22,doi_metadata,https://doi.org/10.1007/springerreference_5290,Branch And Bound,fetched,MEDIUM,75e8a7240eae5965
AW-000823,Trial Multiplication,crossref_search:98679a763ec9aa9c,doi_metadata,https://doi.org/10.1090/s0025-5718-1985-0777282-x,Modular multiplication without trial division,fetched,MEDIUM,0cfad0ced77fba8b
AW-000824,Baby-step Giant-step,openalex:8c2b2c9ed1061306,openalex,https://openalex.org/W1597260315,1969 Number Theory Institute,fetched,HIGH,6ea22e56b4c151c6
AW-000824,Baby-step Giant-step,wikidata:2756bd9a9a7009fc,wikidata,http://www.wikidata.org/entity/Q797983,baby-step giant-step,fetched,MEDIUM,19de04f9937d5b93
AW-000825,Function Field Sieve (FFS),crossref_search:8fc274b2f8ed2903,doi_metadata,https://doi.org/10.1007/978-1-4419-5906-5_450,Function Field Sieve,fetched,MEDIUM,0a3b6e3dd4e17b51
AW-000826,Number Field Sieve (NFS),skipped:10ea166cf76abdad,original_source,http://www.ams.org/notices/199612/pomerance.pdf,public PDF body was not downloaded,skipped,LOW,8bde926caa5cf900
AW-000826,Number Field Sieve (NFS),crossref_search:648bb32806e42080,doi_metadata,https://doi.org/10.1088/1742-6596/1453/1/012036,The Lattice Sieve Field Selection of Cado-NFS,fetched,MEDIUM,90e5f3678b36e40c
AW-000827,Pohlig-Hellman,crossref_search:6b4ae3a5f7850bea,doi_metadata,https://doi.org/10.1201/9781420011241.axe,Silver-Pohlig-Hellman Algorithm,fetched,MEDIUM,e60f8c294cecd7c2
AW-000827,Pohlig-Hellman,wikipedia:08ef944f29dfe808,wikipedia,https://en.wikipedia.org/wiki/Pohlig-Hellman_algorithm,Pohlig-Hellman algorithm,fetched,MEDIUM,bad49e37bd65a1ee
AW-000827,Pohlig-Hellman,wikidata:2191bf1aafce6c82,wikidata,http://www.wikidata.org/entity/Q1755812,Pohlig–Hellman algorithm,fetched,MEDIUM,b4ad1017bb3d73ab
AW-000828,Pollard's rho algorithm,skipped:b1cb4cc84d3d7139,original_source,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,public PDF body was not downloaded,skipped,LOW,f50b037de61d29bd
AW-000828,Pollard's rho algorithm,crossref_search:90aa5a4752e23440,doi_metadata,https://doi.org/10.1090/mbk/139/32,The Pollard Rho factorisaction algorithm,fetched,MEDIUM,1e80b59ef34ebc76
AW-000829,Pollard's kangaroo algorithm,skipped:b1cb4cc84d3d7139,original_source,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,public PDF body was not downloaded,skipped,LOW,f50b037de61d29bd
AW-000829,Pollard's kangaroo algorithm,crossref_search:6b0baf8b3078c9a8,doi_metadata,https://doi.org/10.1090/s0025-5718-01-01343-6,The parallelized Pollard kangaroo method in real quadratic function fields,fetched,MEDIUM,62f55dd47cf20075
AW-000846,Iteration based,crossref_search:cf906575aef2ea4e,doi_metadata,https://doi.org/10.1201/9781003637691-24,Reference-Based Iteration,fetched,MEDIUM,0cf2ebfe94f28235
AW-000847,Recursion based,crossref_search:e83bf2c3ba84a3aa,doi_metadata,https://doi.org/10.1142/9789811238659_others02,Techniques Based on Recursion,fetched,MEDIUM,368e7c56105bed79
AW-000847,Recursion based,semantic_scholar:03cfbf8c910311cc,semantic_scholar,https://www.semanticscholar.org/paper/7fe2137a68f9e84cd6750a1ac09dace5a3ef1e00,GR-GNN: Gated Recursion-Based Graph Neural Network Algorithm,fetched,MEDIUM,856715abe3b4edb8
AW-000847,Recursion based,wikidata:13480db1d6a32411,wikidata,http://www.wikidata.org/entity/Q40578983,Recursion-based depletion of human immunodeficiency virus-specific naive CD4(+) T cells may facilitate persistent viral replication and chronic viraemia leading to acquired immunodeficiency syndrome.,fetched,MEDIUM,fabf9544c69dd498
AW-000848,Non-recursion based,crossref_search:ca63b90a247f487b,doi_metadata,https://doi.org/10.1145/24686.24691,Recursion versus non-recursion in Pascal: recursion can be faster,fetched,MEDIUM,874e04e86fdd3741
AW-000848,Non-recursion based,semantic_scholar:c9f8c5f356acb691,semantic_scholar,https://www.semanticscholar.org/paper/6652b1a8dfec3fef10f0d8d7aa3924108aeb4bbc,New recursion formula for the interior polynomial based on non-expanding sets,fetched,MEDIUM,0af8a9f2226c079d
AW-000860,Shamir's scheme,crossref_search:e7e83ad41a824715,doi_metadata,https://doi.org/10.1007/978-1-4419-5906-5_1408,Feige–Fiat–Shamir Signature Scheme,fetched,MEDIUM,73d22ffa33ec7289
AW-000861,Blakley's scheme,crossref_search:2cd15c2439f142f2,doi_metadata,https://doi.org/10.1142/9789811248337_0003,Blakley Secret-Sharing Scheme,fetched,MEDIUM,08babb94b2a4811f
AW-000863,Regula Falsi method,crossref_search:d313554591ddb80e,doi_metadata,https://doi.org/10.1017/9781316755686.011,Regula Falsi Method,fetched,MEDIUM,313f7c46a831c853
AW-000863,Regula Falsi method,semantic_scholar:19ad548a32e84fc6,semantic_scholar,https://www.semanticscholar.org/paper/0bbf0443974e217407643e6d7a7746c5d3d8ed9b,"A comparative study of the Regula Falsi method, Newton's method, and the steepest descent method for solving nonlinear equations",fetched,MEDIUM,71f60a4c9a7ddd63
AW-000864,Secant method,crossref_search:770af8560bfbc2d1,doi_metadata,https://doi.org/10.1142/9789814405836_0004,Secant Method,fetched,MEDIUM,5e08d5c9c32e751e
AW-000864,Secant method,openalex:4e7657a3b7f34770,openalex,https://openalex.org/W2068484625,Numerical Methods for Unconstrained Optimization and Nonlinear Equations,fetched,HIGH,3d7a91f5cac761d7
AW-000864,Secant method,wikidata:97156a11e9b8fc5f,wikidata,http://www.wikidata.org/entity/Q14915286,secant method,fetched,MEDIUM,476cf5c1d42c6027
AW-000875,Euclid's algorithm,crossref_search:fe73dca4c4539d55,doi_metadata,https://doi.org/10.1016/j.endm.2009.11.029,The Mixed Binary Euclid Algorithm,fetched,MEDIUM,86e31fd76b85c757
AW-000875,Euclid's algorithm,semantic_scholar:aed6e1a895d931ba,semantic_scholar,https://www.semanticscholar.org/paper/2d253bdbe3b6d78647ed379ed74a7ad89f102484,Euclid’s Algorithm and its Role in Solving Modular Multiplicative Inverse,fetched,MEDIUM,1589eda6068bb815
AW-000875,Euclid's algorithm,wikidata:b52a9710179e7780,wikidata,http://www.wikidata.org/entity/Q230848,Euclidean algorithm,fetched,MEDIUM,0b5243e4638fff73
AW-000878,"Sthele, Zimmermann",skipped:e8d41115031b4c6c,original_source,https://hal.inria.fr/file/index/docid/71533/filename/RR-5050.pdf,public PDF body was not downloaded,skipped,LOW,5a24a14f9908bbda
AW-000878,"Sthele, Zimmermann",crossref_search:bd92bf23cc2be795,doi_metadata,https://doi.org/10.1163/2405-8262_rgg4_sim_026527,Zimmermann,fetched,MEDIUM,ace6c488e110d7bd
AW-000879,Brute force algorithm,crossref_search:9fdb778db8297876,doi_metadata,https://doi.org/10.12957/cadinf.2024.79821,Parallel implementations of TSP brute force algorithm,fetched,MEDIUM,525a9fdc9bbad274
AW-000879,Brute force algorithm,arxiv:3374dc22c422c102,arxiv_abstract,http://arxiv.org/abs/1705.05647v1,Optimized brute-force algorithms for the bifurcation analysis of a spin-glass-like neural network model,fetched,HIGH,af98546cadec324a
AW-000883,Fixed priority shortest job first,crossref_search:905e25932d434cb9,doi_metadata,https://doi.org/10.1007/978-981-16-3246-4_23,Priority-Based Shortest Job First Broker Policy for Cloud Computing Environments,fetched,MEDIUM,d65d7054988444be
AW-000885,Shortest remaining time first,crossref_search:34cea906c902d90c,doi_metadata,https://doi.org/10.1007/s11134-011-9267-5,Invariance of fluid limits for the shortest remaining processing time and shortest job first policies,fetched,MEDIUM,5cd68211a8c3cb9d
AW-000886,"First come, first served",crossref_search:fbf319f512014231,doi_metadata,https://doi.org/10.1086/705763,"First Come, First Served?",fetched,MEDIUM,effd4de7143e189c
AW-000890,The theoretically optimal page replacement algorithm,crossref_search:6e064969bd0fe237,doi_metadata,https://doi.org/10.1109/cisct.2019.8777407,Second Chance Page Replacement Algorithm with Optimal (SCAO),fetched,MEDIUM,beb6c33abcce3128
AW-000891,Not recently used,crossref_search:cbd3289ad838082c,doi_metadata,https://doi.org/10.2174/1385272819666150907192826,Recently Used Nanocatalysts in Reduction of Nitroarenes,fetched,MEDIUM,feae9baeeefa511f
AW-000892,"First-in, first-out",crossref_search:ebcf1f2b1acd1635,doi_metadata,https://doi.org/10.1007/1-4020-0613-6_7196,"first ended, first out",fetched,MEDIUM,d672ebedc79e33d2
AW-000893,Second-chance,crossref_search:d5c0a717106114ad,doi_metadata,https://doi.org/10.5749/9780816681730-033,Second Chance,fetched,MEDIUM,9d0d65bbe1a4a2bc
AW-000894,Clock,crossref_search:93ff9273de4b131b,doi_metadata,https://doi.org/10.1007/978-1-4020-6754-9_5651,Evolutionary Clock (molecular clock),fetched,MEDIUM,93cf3cba59cb230a
AW-000895,Least recently used,crossref_search:256f203532301c74,doi_metadata,https://doi.org/10.1016/j.tcs.2004.07.029,Least-recently-used caching with dependent requests,fetched,MEDIUM,c12452d0368d2bd9
AW-000896,Random,crossref_search:67bc484430fe87ba,doi_metadata,https://doi.org/10.1006/jmps.2000.1357,"Random Relations, Random Utilities, and Random Functions",fetched,MEDIUM,908d8db48bebb7a2
AW-000896,Random,wikipedia:3f721e1db6ce6b18,wikipedia,https://en.wikipedia.org/wiki/Random_algorithm,Random algorithm,fetched,MEDIUM,a4ec0d8f143882c8
AW-000896,Random,wikidata:df4d121e5d2d8194,wikidata,http://www.wikidata.org/entity/Q744182,Random House,fetched,MEDIUM,97501c91212c33d3
AW-000897,Not frequently used (NFU),crossref_search:1cabf47c9ee5e915,doi_metadata,https://doi.org/10.1002/9781119200055.app1,Frequently Used Abbreviations,fetched,MEDIUM,9f0c505cfd4444c1
AW-000898,Aging,crossref_search:90dd095da6be9e4c,doi_metadata,https://doi.org/10.17433/978-3-17-023149-8,Aging - Anti-Aging - Pro-Aging,fetched,MEDIUM,76375da3d9acb46f
AW-000898,Aging,wikidata:a617e3f86e989d63,wikidata,http://www.wikidata.org/entity/Q332154,ageing,fetched,MEDIUM,f81b69549b57db97
AW-000899,Longest distance first (LDF) page replacement algorithm,skipped:6054bf3db746c4f6,original_source,https://www.researchgate.net/profile/Gyanendra-Kumar-3/publication/319467661_A_Novel_Longest_Distance_First_Page_Replacement_Algorithm/links/59b209f1aca2728472d14684/A-Novel-Longest-Distance-First-Page-Replacement-Algorithm.pdf,public PDF body was not downloaded,skipped,LOW,d4cf68a2f74e981a
AW-000899,Longest distance first (LDF) page replacement algorithm,crossref_search:7338807dfa891cbb,doi_metadata,https://doi.org/10.17485/ijst/2017/v10i19/115500,A Novel Longest Distance First Page Replacement Algorithm,fetched,MEDIUM,52bd03d9f91841ee
AW-000900,ARIES,openalex:a8bca6054f015bc2,openalex,https://openalex.org/W2104954161,ARIES,fetched,HIGH,6ef7c775b2f4bb27
AW-000901,Output-Sensitive Quantum BMM,skipped:333f0e4355089ead,original_source,https://dl.acm.org/doi/pdf/10.1145/3186893,public PDF body was not downloaded,skipped,LOW,219f1155d33813ef
AW-000901,Output-Sensitive Quantum BMM,openalex:028cf71e3fa7eae2,openalex,https://openalex.org/W2892948282,"Subcubic Equivalences Between Path, Matrix, and Triangle Problems",fetched,HIGH,c63d19e5c88a3351
AW-000902,,skipped:333f0e4355089ead,original_source,https://dl.acm.org/doi/pdf/10.1145/3186893,public PDF body was not downloaded,skipped,LOW,219f1155d33813ef
AW-000903,O'Neil 1973,skipped:77cc93f837169fcb,original_source,https://core.ac.uk/download/pdf/82467126.pdf,public PDF body was not downloaded,skipped,LOW,222012af9c83f070
AW-000903,O'Neil 1973,crossref_search:4fdc4bcaf9fdd6d1,doi_metadata,https://doi.org/10.5040/9798881833374.415,"Harris, Neil Patrick (1973–).",fetched,MEDIUM,96ffc203b727f7a0
AW-000907,Chan,openalex:88d02b876760e1f4,openalex,https://openalex.org/W4243032598,Speeding up the Four Russians Algorithm by About One More Logarithmic Factor,fetched,HIGH,b83d4802606dedaa
AW-000908,Chan,openalex:88d02b876760e1f4,openalex,https://openalex.org/W4243032598,Speeding up the Four Russians Algorithm by About One More Logarithmic Factor,fetched,HIGH,b83d4802606dedaa
AW-000909,Yu,crossref_search:b35711f3f896189c,doi_metadata,https://doi.org/10.1163/2589-3807_egpo_com_038331,"Yu, Cidu (Dora Yu)",fetched,MEDIUM,9cc189fd0c14451d
AW-000939,Davis-Putnam-Logemann-Loveland Algorithm (DPLL),failed:feeb061cedb7fc04,original_source,https://dl.acm.org/doi/10.1145/368273.368557,HTTP Error 403: Forbidden,failed,LOW,2b4f35448fb0d96c
AW-000939,Davis-Putnam-Logemann-Loveland Algorithm (DPLL),openalex:422344b72e9111f7,openalex,https://openalex.org/W2057361103,A machine program for theorem-proving,fetched,HIGH,6593d71522d867f4
AW-000939,Davis-Putnam-Logemann-Loveland Algorithm (DPLL),semantic_scholar:20af244895e96d97,semantic_scholar,https://www.semanticscholar.org/paper/feca806dc20be4a72a57b45b9ce7ebfcded08038,A machine program for theorem-proving,fetched,MEDIUM,794b23eab6eb9801
AW-000940,Conflict-Driven Clause Learning (CDCL),source:d0455699a8ffaa03,publisher_abstract,https://ieeexplore.ieee.org/document/769433,https://ieeexplore.ieee.org/document/769433,fetched,HIGH,61bf83453129263a
AW-000940,Conflict-Driven Clause Learning (CDCL),crossref_search:28edb00bedf35357,doi_metadata,https://doi.org/10.1007/978-3-642-31612-8_29,Conflict-Driven XOR-Clause Learning,fetched,MEDIUM,d1d3efd96ad7def9
AW-000943,Quantum Adiabatic Algorithm (QAA),skipped:23d07f090c131c89,original_source,https://arxiv.org/pdf/quant-ph/0001106.pdf,public PDF body was not downloaded,skipped,LOW,61ba5c990812a132
AW-000943,Quantum Adiabatic Algorithm (QAA),crossref_search:85d7b33d8610655a,doi_metadata,https://doi.org/10.1017/9781009639651.019,Quantum adiabatic algorithm,fetched,MEDIUM,01c40de42967a692
AW-000944,Lewis 1978,failed:ae99b45b4dac6933,original_source,https://dl.acm.org/doi/10.1145/322047.322059,HTTP Error 403: Forbidden,failed,LOW,d7a20a602135e4a6
AW-000944,Lewis 1978,openalex:b81abc09eef4654e,openalex,https://openalex.org/W1981549588,Renaming a Set of Clauses as a Horn Set,fetched,HIGH,9eda9565dc19ea8b
AW-000945,"Paturi, Pudlák, Saks, Zane (PPSZ) 2005",failed:9ad4fa7edfc4f736,original_source,https://dl.acm.org/doi/abs/10.1145/1066100.1066101,HTTP Error 403: Forbidden,failed,LOW,bf6e679f119d1311
AW-000945,"Paturi, Pudlák, Saks, Zane (PPSZ) 2005",openalex:919fad2a81cfc43f,openalex,https://openalex.org/W2049136377,An improved exponential-time algorithm for <i>k</i> -SAT,fetched,HIGH,80d7a951418aae06
AW-000946,Hertli (Modified PPSZ),failed:f5d412dd5e93db86,original_source,https://epubs.siam.org/doi/abs/10.1137/120868177,HTTP Error 403: Forbidden,failed,LOW,44ced3cdbc96b5a9
AW-000946,Hertli (Modified PPSZ),openalex:6d974da6734565e1,openalex,https://openalex.org/W2180459618,3-SAT Faster and Simpler---Unique-SAT Bounds for PPSZ Hold in General,fetched,HIGH,963a32cc53a63f85
AW-000947,Hertli (Modified PPSZ),failed:f5d412dd5e93db86,original_source,https://epubs.siam.org/doi/abs/10.1137/120868177,HTTP Error 403: Forbidden,failed,LOW,44ced3cdbc96b5a9
AW-000947,Hertli (Modified PPSZ),openalex:6d974da6734565e1,openalex,https://openalex.org/W2180459618,3-SAT Faster and Simpler---Unique-SAT Bounds for PPSZ Hold in General,fetched,HIGH,963a32cc53a63f85
AW-000952,Wells,failed:0d572a91da051e09,original_source,https://www.jstor.org/stable/2004229#metadata_info_tab_contents,HTTP Error 403: Forbidden,failed,LOW,9d2945f52a344fc2
AW-000952,Wells,crossref_search:332e04b724b0a984,doi_metadata,https://doi.org/10.1007/978-1-4842-4523-1_9,The Wells! The Wells!,fetched,MEDIUM,15aeea8091bd0a01
AW-000953,Langdon,skipped:fda08e190a707b57,original_source,https://dl.acm.org/doi/pdf/10.1145/363282.363315,public PDF body was not downloaded,skipped,LOW,f5ec27a569a2681b
AW-000953,Langdon,openalex:2abe6c58bf6fb05b,openalex,https://openalex.org/W2086559164,An algorithm for generating permutations,fetched,HIGH,103549fb9d6ff605
AW-000955,Ives' algorithm c,failed:4b887d7f5f4348a9,original_source,https://dl.acm.org/doi/abs/10.1145/359997.360002,HTTP Error 403: Forbidden,failed,LOW,81dd9a3567a08dbe
AW-000955,Ives' algorithm c,openalex:a89a57d20a70adac,openalex,https://openalex.org/W2032039018,Permutation enumeration,fetched,HIGH,059290b0c355457b
AW-000957,Illinois Algorithm,source:cc19405290fa64bc,publisher_abstract,https://link.springer.com/article/10.1007/BF01934364,A modified regula falsi method for computing the root of an equation | BIT Numerical Mathematics | Springer Nature Link,fetched,HIGH,14e2d083dbcc71ce
AW-000957,Illinois Algorithm,openalex:b5c9acc0dbdefb3a,openalex,https://openalex.org/W2073556275,A modified regula falsi method for computing the root of an equation,fetched,HIGH,14309adf8350e791
AW-000957,Illinois Algorithm,semantic_scholar:017b02bd374bd50c,semantic_scholar,https://www.semanticscholar.org/paper/1c8fafa88ff7d12b881440f316b67af71c912adf,A modified regula falsi method for computing the root of an equation,fetched,MEDIUM,ddbfc7b87790d024
AW-000958,Anderson–Björck algorithm,source:7561668a559c115a,publisher_abstract,https://link.springer.com/article/10.1007/BF01951936,A new high order method of regula falsi type for computing a root of an equation | BIT Numerical Mathematics | Springer Nature Link,fetched,HIGH,07be50d096bdd449
AW-000958,Anderson–Björck algorithm,openalex:a2fe1b1b5aeb6edc,openalex,https://openalex.org/W2060959271,A new high order method of regula falsi type for computing a root of an equation,fetched,HIGH,295f562e2ce958e6
AW-000959,ITP Method,crossref_search:d97ab0ce4860ce88,doi_metadata,https://doi.org/10.1201/9781003344117-42,ITP or Not ITP?,fetched,MEDIUM,7d2ec868803bf693
AW-000959,ITP Method,wikidata:7c037b4b100f93c8,wikidata,http://www.wikidata.org/entity/Q104880843,ITP Method,fetched,MEDIUM,949670b0c3551b58
AW-000960,Steffensen's method,crossref_search:6467c3a303e5df37,doi_metadata,https://doi.org/10.1007/s10589-024-00583-7,Stochastic Steffensen method,fetched,MEDIUM,6d065c6b9e0c6684
AW-000960,Steffensen's method,wikidata:c8b3bc5ad4adf3b8,wikidata,http://www.wikidata.org/entity/Q7606635,Steffensen's method,fetched,MEDIUM,39d438c6fb300fbe
AW-000961,Inverse quadratic interpolation,crossref_search:753c12af5bec56c3,doi_metadata,https://doi.org/10.1016/s1474-6670(17)47625-7,Robot Arm Movement Inverse Problem: A Quadratic Interpolation Solution,fetched,MEDIUM,baaf740bb35ca9fe
AW-000961,Inverse quadratic interpolation,wikidata:e5d7c2056d69bae4,wikidata,http://www.wikidata.org/entity/Q3153554,inverse quadratic interpolation,fetched,MEDIUM,c70d8341609df198
AW-000962,Brent-Dekker Method,source:d64ced89d0bcdca4,publisher_abstract,https://books.google.com/books?vid=ISBN0130223352,Algorithms for Minimization Without Derivatives - Richard P. Brent - Google Books,fetched,LOW,9f0a95887da38163
AW-000962,Brent-Dekker Method,crossref_search:24ae4a468257cf03,doi_metadata,https://doi.org/10.2139/ssrn.4702916,Halving Interval Guaranteed for Dekker and Brent Root Finding Methods,fetched,MEDIUM,6852b0040dcfa632
AW-000975,"Gronlund, Pettie",source:ea45d275edbaa36c,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/6979047,"Threesomes, Degenerates, and Love Triangles | IEEE Conference Publication | IEEE Xplore",fetched,HIGH,7686c1a4c513f4d8
