probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,source_pass,merge_action,card_digest,confidence_score,introduced_assumptions,not_end_to_end_claim,original_output_contract,probe_output_contract,probe_type,source_count
AW-000753-P0500,AW-000753,SPRINGBORN B. SCHROEDER P. PINKALL U. 2008,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000753-P0500.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000753-P0500.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000753-P0500.evidence.yaml,v1,include,838ba82a0423b1ff,55,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,3
AW-000753-P0501,AW-000753,SPRINGBORN B. SCHROEDER P. PINKALL U. 2008,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000753-P0501.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000753-P0501.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000753-P0501.evidence.yaml,v1,include,11e3e159ab18e43b,55,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,path_or_tree,one_witness,graph_walk_probe,3
AW-000755-P0502,AW-000755,EM with Quasi-Newton Methods (Jamshidian Mortaza Jennrich Robert I.),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000755-P0502.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000755-P0502.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000755-P0502.evidence.yaml,v1,include,75cd3ed2eabd0850,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,3
AW-000766-TP0149,AW-000766,Stratonovich,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000766-TP0149.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000766-TP0149.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000766-TP0149.evidence.yaml,third_pass,include,dc290c149e928881,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,4
AW-000766-TP0150,AW-000766,Stratonovich,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000766-TP0150.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000766-TP0150.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000766-TP0150.evidence.yaml,third_pass,include,42766a01a358a44c,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,4
AW-000767-TP0151,AW-000767,Stratonovich,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000767-TP0151.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000767-TP0151.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000767-TP0151.evidence.yaml,third_pass,include,dc290c149e928881,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,4
AW-000767-TP0152,AW-000767,Stratonovich,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000767-TP0152.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000767-TP0152.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000767-TP0152.evidence.yaml,third_pass,include,42766a01a358a44c,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,4
AW-000773-P0503,AW-000773,Ocone,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000773-P0503.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000773-P0503.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000773-P0503.evidence.yaml,v1,include,3ce258e44615d87f,65,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,3
AW-000779-SP0019,AW-000779,Brute force,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_probe_recovered\AW-000779-SP0019.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_probe_recovered\AW-000779-SP0019.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000779-SP0019.evidence.yaml,second_pass,include,13118c6ed2e69e21,80,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,2
AW-000780-P0504,AW-000780,Tompa M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000780-P0504.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000780-P0504.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000780-P0504.evidence.yaml,v1,include,f30ce5145ef91b20,65,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000781-P0505,AW-000781,Bailey TL Elkan C MEME,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000781-P0505.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000781-P0505.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000781-P0505.evidence.yaml,v1,include,b9a5a91f70a3ed86,70,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000781-P0506,AW-000781,Bailey TL Elkan C MEME,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000781-P0506.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000781-P0506.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000781-P0506.evidence.yaml,v1,include,d9ca6eb027710190,70,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,full_solution,additive_estimate,estimation_sampling_probe,3
AW-000782-P0507,AW-000782,Kingsford,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000782-P0507.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000782-P0507.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000782-P0507.evidence.yaml,v1,include,c42e79ca486bada9,70,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000783-P0508,AW-000783,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000783-P0508.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000783-P0508.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000783-P0508.evidence.yaml,v1,include,7323b510d0a84ef2,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000783-P0509,AW-000783,Naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000783-P0509.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000783-P0509.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000783-P0509.evidence.yaml,v1,include,2f0d5402685d07e8,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000784-TP0153,AW-000784,The INDEGREE Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000784-TP0153.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000784-TP0153.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000784-TP0153.evidence.yaml,third_pass,include,ff0a7221a0ef4d9b,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,4
AW-000784-TP0154,AW-000784,The INDEGREE Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_probe_recovered\AW-000784-TP0154.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_probe_recovered\AW-000784-TP0154.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000784-TP0154.evidence.yaml,third_pass,include,d4f62b21a07212d5,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,4
AW-000786-P0510,AW-000786,The (Hyperlink-Induced Topic Search) HITS Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000786-P0510.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000786-P0510.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000786-P0510.evidence.yaml,v1,include,d4dd1ddda88f4ab3,70,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,path_or_tree,one_witness,search_witness_probe,2
AW-000786-P0511,AW-000786,The (Hyperlink-Induced Topic Search) HITS Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000786-P0511.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000786-P0511.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000786-P0511.evidence.yaml,v1,include,6a76339d0119eeeb,70,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,path_or_tree,additive_estimate,estimation_sampling_probe,2
AW-000788-P0512,AW-000788,Randomized HITS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000788-P0512.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000788-P0512.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000788-P0512.evidence.yaml,v1,include,b04472ace15bce45,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,estimate,one_witness,search_witness_probe,2
AW-000788-P0513,AW-000788,Randomized HITS,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000788-P0513.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000788-P0513.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000788-P0513.evidence.yaml,v1,include,4f91e94f5810fbeb,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,2
AW-000798-SP0020,AW-000798,Brute force,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_probe_recovered\AW-000798-SP0020.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_probe_recovered\AW-000798-SP0020.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000798-SP0020.evidence.yaml,second_pass,include,70de09edb9885f97,80,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,data_structure_output,one_witness,search_witness_probe,2
AW-000800-P0514,AW-000800,Ray casting algorithm Shimrat M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000800-P0514.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000800-P0514.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000800-P0514.evidence.yaml,v1,include,b1983db43261ab30,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000800-P0515,AW-000800,Ray casting algorithm Shimrat M,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000800-P0515.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000800-P0515.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000800-P0515.evidence.yaml,v1,include,9460cf353e48e8a6,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000801-P0516,AW-000801,Nordbeck and Rystedt (Grid Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000801-P0516.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000801-P0516.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000801-P0516.evidence.yaml,v1,include,d14cc1ee3630f30f,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000801-P0517,AW-000801,Nordbeck and Rystedt (Grid Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000801-P0517.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000801-P0517.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000801-P0517.evidence.yaml,v1,include,650e90372801ecd7,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000802-P0518,AW-000802,Salomon (Swath Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000802-P0518.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000802-P0518.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000802-P0518.evidence.yaml,v1,include,c879c1e2e32eb374,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000802-P0519,AW-000802,Salomon (Swath Method),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000802-P0519.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000802-P0519.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000802-P0519.evidence.yaml,v1,include,4526a1fe2672fae5,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000803-P0520,AW-000803,Nordbeck and Rystedt (Sum of area),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000803-P0520.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000803-P0520.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000803-P0520.evidence.yaml,v1,include,97191e5433311993,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000803-P0521,AW-000803,Nordbeck and Rystedt (Sum of area),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000803-P0521.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000803-P0521.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000803-P0521.evidence.yaml,v1,include,1dbdfea14e616a2a,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000804-P0522,AW-000804,Preparata and Shamos (Wedge),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000804-P0522.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000804-P0522.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000804-P0522.evidence.yaml,v1,include,71b45193729e6768,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000804-P0523,AW-000804,Preparata and Shamos (Wedge),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000804-P0523.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000804-P0523.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000804-P0523.evidence.yaml,v1,include,8d2c565901b81871,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000805-P0524,AW-000805,Saalfeld (Sign of offset),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000805-P0524.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000805-P0524.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000805-P0524.evidence.yaml,v1,include,390ed9a580f9f532,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000805-P0525,AW-000805,Saalfeld (Sign of offset),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000805-P0525.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000805-P0525.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000805-P0525.evidence.yaml,v1,include,2ace8ecfaf72f15f,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000806-P0526,AW-000806,Preparata and Shamos (Intersection sum of angle),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000806-P0526.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000806-P0526.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000806-P0526.evidence.yaml,v1,include,0c61dbfce2156da5,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000806-P0527,AW-000806,Preparata and Shamos (Intersection sum of angle),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000806-P0527.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000806-P0527.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000806-P0527.evidence.yaml,v1,include,221cd0e6f0244b0b,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000807-P0528,AW-000807,Nordbeck and Rystedt (Orientation),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000807-P0528.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000807-P0528.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000807-P0528.evidence.yaml,v1,include,8cba763265b30c0c,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000807-P0529,AW-000807,Nordbeck and Rystedt (Orientation),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000807-P0529.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000807-P0529.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000807-P0529.evidence.yaml,v1,include,f837d23272ead48e,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000809-P0530,AW-000809,Clock-sampling mutual network synchronization,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000809-P0530.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000809-P0530.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000809-P0530.evidence.yaml,v1,include,d4cc4aecab6047ed,100,coherent_estimation_oracle; bounded_random_variable; coherent_sampler,True,estimate,additive_estimate,estimation_sampling_probe,2
AW-000811-P0531,AW-000811,Iterative naive,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000811-P0531.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000811-P0531.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000811-P0531.evidence.yaml,v1,include,25d4ce12e572c9b6,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000812-P0532,AW-000812,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000812-P0532.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000812-P0532.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000812-P0532.evidence.yaml,v1,include,51564056dcf5b51c,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000812-P0533,AW-000812,Brute Force,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000812-P0533.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000812-P0533.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000812-P0533.evidence.yaml,v1,include,c8e2adb5d6fa09fc,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000813-P0534,AW-000813,Hadlock,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000813-P0534.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000813-P0534.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000813-P0534.evidence.yaml,v1,include,8eab1ff3380cba4b,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,1
AW-000813-P0535,AW-000813,Hadlock,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000813-P0535.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000813-P0535.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000813-P0535.evidence.yaml,v1,include,927d06aa2d7fb601,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,1
AW-000816-P0536,AW-000816,Amir et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000816-P0536.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000816-P0536.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000816-P0536.evidence.yaml,v1,include,f1792ccd687a42e0,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000816-P0537,AW-000816,Amir et al.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000816-P0537.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000816-P0537.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000816-P0537.evidence.yaml,v1,include,5927f5697c474726,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000817-P0538,AW-000817,Navarro,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000817-P0538.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000817-P0538.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000817-P0538.evidence.yaml,v1,include,6a88fc681c61ec36,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000817-P0539,AW-000817,Navarro,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000817-P0539.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000817-P0539.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000817-P0539.evidence.yaml,v1,include,5ab9d81a9680b297,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000818-P0540,AW-000818,HybridSpades,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000818-P0540.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000818-P0540.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000818-P0540.evidence.yaml,v1,include,a6878e1cc9cde8d8,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000818-P0541,AW-000818,HybridSpades,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000818-P0541.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000818-P0541.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000818-P0541.evidence.yaml,v1,include,77ccfb52a9cd2d14,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
AW-000819-P0542,AW-000819,V-ALIGN,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000819-P0542.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000819-P0542.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000819-P0542.evidence.yaml,v1,include,56a4c31280356d04,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000819-P0543,AW-000819,V-ALIGN,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000819-P0543.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000819-P0543.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000819-P0543.evidence.yaml,v1,include,1bea5a745577e04a,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000820-P0544,AW-000820,Rautiainen and Marschall,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000820-P0544.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000820-P0544.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000820-P0544.evidence.yaml,v1,include,953d3d9f73ceaf08,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,3
AW-000820-P0545,AW-000820,Rautiainen and Marschall,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000820-P0545.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000820-P0545.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000820-P0545.evidence.yaml,v1,include,41039ef4fe793e40,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,3
AW-000821-P0546,AW-000821,"Jain, Chang",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000821-P0546.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000821-P0546.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000821-P0546.evidence.yaml,v1,include,2c8a3a17fc716e2d,100,coherent_boolean_oracle; marked_item_exists; candidate_indexing,True,full_solution,one_witness,search_witness_probe,2
AW-000821-P0547,AW-000821,"Jain, Chang",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000821-P0547.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000821-P0547.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000821-P0547.evidence.yaml,v1,include,e090c93ea3e319bb,100,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,True,full_solution,one_witness,graph_walk_probe,2
