global_task_id,dataset,subset,kind,card_id,parent_algorithm_id,algorithm_name,input_path,metadata_path,evidence_path,manifest_path,target_registry_primitive,expected_claim_boundary,reasoning_effort,timeout,priority,shard_id,output_dir,status,notes
FDV1-02195,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000330,AW-000330,Ward anisotropic,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000330.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000330.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000330.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=21; shard_size=100
FDV1-02196,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000331,AW-000331,Hanrahan–Krueger,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000331.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000331.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000331.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=22; shard_size=100
FDV1-02197,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000333,AW-000333,Recursive Region Splitting,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000333.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000333.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000333.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=23; shard_size=100
FDV1-02198,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000334,AW-000334,Barghout Lauren Visual Taxometric approach,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000334.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000334.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000334.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=24; shard_size=100
FDV1-02199,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000335,AW-000335,Dual clustering - Guberman,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000335.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000335.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000335.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=25; shard_size=100
FDV1-02200,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000337,AW-000337,Kass Witkin and Terzopoulos,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000337.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000337.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000337.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=26; shard_size=100
FDV1-02201,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000342,AW-000342,Iterated conditional modes algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000342.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000342.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000342.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=27; shard_size=100
FDV1-02202,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000345,AW-000345,Florack and Kuijper,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000345.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000345.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000345.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=28; shard_size=100
FDV1-02203,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000346,AW-000346,Bijaoui and Rué,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000346.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000346.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000346.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=29; shard_size=100
FDV1-02204,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000347,AW-000347,Multi-scale MAP estimation - A. Bouman and M. Shapiro (2002),corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000347.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000347.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000347.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=30; shard_size=100
FDV1-02205,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000351,AW-000351,Coplanar facets merging - M.J. De Haemer and M.J. Zyda 1991,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000351.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000351.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000351.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=31; shard_size=100
FDV1-02206,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000352,AW-000352,Coplanar facets merging - Hinker P. and Hansen C. 1993,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000352.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000352.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000352.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=32; shard_size=100
FDV1-02207,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000353,AW-000353,Coplanar facets merging - Kalvin A. D. Cutting C. B. Haddad B. and Noz M. E. 1991,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000353.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000353.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000353.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=33; shard_size=100
FDV1-02208,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000354,AW-000354,Coplanar facets merging - A.D. Kalvin and R.H. Taylor 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000354.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000354.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000354.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=34; shard_size=100
FDV1-02209,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000355,AW-000355,Controlled vertex/edge/face decimation - M.E. Algorri and F. Schmitt 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000355.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000355.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000355.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=35; shard_size=100
FDV1-02210,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000356,AW-000356,Controlled vertex/edge/face decimation - Guéziec 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000356.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000356.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000356.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=36; shard_size=100
FDV1-02211,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000357,AW-000357,Controlled vertex/edge/face decimation - R. Ronfard and J. Rossignac 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000357.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000357.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000357.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=37; shard_size=100
FDV1-02212,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000358,AW-000358,Controlled vertex/edge/face decimation - Hamann 1994,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000358.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000358.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000358.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=38; shard_size=100
FDV1-02213,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000359,AW-000359,Controlled vertex/edge/face decimation - Cohen J. Varshney A 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000359.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000359.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000359.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=39; shard_size=100
FDV1-02214,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000360,AW-000360,Re-tiling - Turk G 1992,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000360.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000360.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000360.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=40; shard_size=100
FDV1-02215,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000361,AW-000361,Vertex clustering - Rossignac J. and Borrel P. 1993,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000361.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000361.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000361.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=41; shard_size=100
FDV1-02216,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000362,AW-000362,Vertex clustering - Low K. L. and Tan T. S 1997,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000362.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000362.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000362.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=42; shard_size=100
FDV1-02217,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000363,AW-000363,Vertex clustering - Reddy 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000363.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000363.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000363.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=43; shard_size=100
FDV1-02218,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000364,AW-000364,Vertex clustering - Hoppe H. DeRose T. 1993,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000364.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000364.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000364.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=44; shard_size=100
FDV1-02219,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000365,AW-000365,Vertex clustering - Rossignac J. and Borrel P. 1997,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000365.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000365.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000365.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=45; shard_size=100
FDV1-02220,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000366,AW-000366,Wavelet-based - M.H. Gross O.G. Staadt and R. Gatti 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000366.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000366.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000366.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=46; shard_size=100
FDV1-02221,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000367,AW-000367,Wavelet-based - D.J. Hebert and H-J. Kim 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000367.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000367.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000367.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=47; shard_size=100
FDV1-02222,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000368,AW-000368,Wavelet-based - Certain A. Popovic J. 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000368.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000368.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000368.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=48; shard_size=100
FDV1-02223,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000369,AW-000369,Wavelet-based - Eck M. DeRose T. 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000369.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000369.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000369.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=49; shard_size=100
FDV1-02224,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000370,AW-000370,Simplification via intermediate hierarchical rep-resentation - Andujar 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000370.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000370.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000370.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=50; shard_size=100
FDV1-02225,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000371,AW-000371,Simplification via intermediate hierarchical rep-resentation - He T. Hong L. Kaufman 1995,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000371.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000371.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000371.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=51; shard_size=100
FDV1-02226,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000372,AW-000372,Simplification via intermediate hierarchical rep-resentation - He T. Hong 1996,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000372.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000372.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000372.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=52; shard_size=100
FDV1-02227,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000373,AW-000373,Hauskrecht 2000,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000373.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000373.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000373.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=53; shard_size=100
FDV1-02228,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000374,AW-000374,Pineau Gordon & Thrun 2003,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000374.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000374.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000374.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=54; shard_size=100
FDV1-02229,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000375,AW-000375,Braziunas & Boutilier 2004,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000375.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000375.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000375.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=55; shard_size=100
FDV1-02230,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000376,AW-000376,Poupart 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000376.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000376.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000376.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=56; shard_size=100
FDV1-02231,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000378,AW-000378,Spaan & Vlassis 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000378.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000378.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000378.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=57; shard_size=100
